respid,pv01,wghtpew,german,eastwest,dg03,yborn,sex,educ,inc,land,dg10,pv01_raw,y_afd_any,y_afd_vote,is_eligible_party_answer,is_voter_intent_sample
4451,2,1.2038247711023997,3,1,-10,1948,2,3,850,111,95,2,0,0,1,1
4452,-8,1.2524284086434012,2,1,-10,1954,2,2,688,50,95,-8,,,0,0
4453,-8,0.5445972257083529,1,2,1,1953,1,2,1313,130,14,-8,,,0,0
4454,4,1.2038247711023997,1,1,4,1935,1,2,2125,90,2,4,0,0,1,1
4455,1,1.2038247711023997,1,1,4,1983,1,3,2125,90,2,1,0,0,1,1
4456,3,1.2524284086434012,1,1,4,1952,1,5,3000,10,11,3,0,0,1,1
4457,4,1.2524284086434012,1,1,4,1946,2,2,1900,50,8,4,0,0,1,1
4458,-42,1.2038247711023997,1,1,2,-9,-9,5,2125,111,15,-42,,,0,0
4459,1,0.5445972257083529,1,2,1,1980,1,5,2900,120,12,1,0,0,1,1
4460,-8,1.2038247711023997,1,1,4,1987,1,3,3140,90,2,-8,,,0,0
4461,-8,1.2038247711023997,1,1,4,1985,1,5,2375,60,6,-8,,,0,0
4462,42,1.2524284086434012,1,1,4,1983,1,2,740,60,6,42,1,1,1,1
4463,-8,1.2038247711023997,3,1,-10,1976,1,3,-50,50,95,-8,,,0,0
4464,4,1.2038247711023997,1,1,4,1960,2,3,1188,90,2,4,0,0,1,1
4465,6,0.5445972257083529,1,2,1,1989,1,4,2000,112,12,6,0,0,1,1
4466,-8,1.2075648348440184,1,1,4,1972,1,3,2600,90,2,-8,,,0,0
4467,-7,0.5408545025487828,1,2,1,1954,2,4,1400,112,13,-7,,,0,0
4468,2,1.2524284086434012,1,1,4,1972,1,5,-9,50,8,2,0,0,1,1
4469,3,1.2038247711023997,1,1,4,1967,1,5,4000,30,7,3,0,0,1,1
4470,1,1.2524284086434012,1,1,4,1947,2,5,1500,50,8,1,0,0,1,1
4471,1,1.2524284086434012,1,1,4,1971,1,5,-9,100,10,1,0,0,1,1
4472,4,1.2524284086434012,1,1,4,1952,2,5,2700,50,8,4,0,0,1,1
4473,-8,0.5408545025487828,3,2,-10,1990,1,-33,-50,112,95,-8,,,0,0
4474,-7,1.2075648348440184,1,1,4,2001,2,3,1063,30,7,-7,,,0,0
4475,2,1.2038247711023997,1,1,4,1959,1,5,-9,50,8,2,0,0,1,1
4476,2,1.2524284086434012,1,1,4,1964,1,3,4300,90,2,2,0,0,1,1
4477,-8,0.5011444524580629,1,2,1,1983,1,3,3200,140,15,-8,,,0,0
4478,3,1.2524284086434012,1,1,4,2004,1,5,-9,10,11,3,0,0,1,1
4479,4,1.2038247711023997,1,1,4,1979,1,5,3750,80,1,4,0,0,1,1
4480,6,0.5445972257083529,1,2,1,1935,2,1,938,120,12,6,0,0,1,1
4481,1,0.5445972257083529,1,2,1,1957,2,3,2375,120,13,1,0,0,1,1
4482,-42,0.5445972257083529,1,2,1,1990,2,4,938,140,15,-42,,,0,0
4483,4,1.2038247711023997,1,1,4,1966,2,5,3750,60,6,4,0,0,1,1
4484,1,1.2075648348440184,1,1,4,1952,1,2,563,30,7,1,0,0,1,1
4485,1,1.2038247711023997,1,1,-10,1953,1,3,1063,80,95,1,0,0,1,1
4486,6,1.2524284086434012,1,1,4,1985,2,3,3000,60,6,6,0,0,1,1
4487,6,0.5408545025487828,1,2,1,1991,2,3,-9,140,15,6,0,0,1,1
4488,2,0.5011444524580629,1,2,1,1948,2,2,877,160,17,2,0,0,1,1
4489,-8,1.2075648348440184,1,1,4,2003,1,5,900,90,2,-8,,,0,0
4490,-8,1.2524284086434012,1,1,4,1982,2,5,3100,60,9,-8,,,0,0
4491,1,1.2038247711023997,1,1,2,1977,1,5,5300,30,16,1,0,0,1,1
4492,4,1.2075648348440184,1,1,4,1961,1,5,5500,30,11,4,0,0,1,1
4493,3,1.2038247711023997,1,1,4,1988,1,5,4900,50,8,3,0,0,1,1
4494,2,1.2075648348440184,1,1,4,1979,1,5,2375,50,8,2,0,0,1,1
4495,1,1.2524284086434012,1,1,4,2003,1,7,520,10,11,1,0,0,1,1
4496,42,1.2038247711023997,1,1,4,1962,2,4,-50,50,8,42,1,1,1,1
4497,-7,0.5011444524580629,1,2,1,1947,1,3,1625,140,15,-7,,,0,0
4498,1,1.2075648348440184,3,1,-10,1973,1,5,2000,111,95,1,0,0,1,1
4499,1,1.2075648348440184,1,1,4,1995,2,3,2500,90,2,1,0,0,1,1
4500,1,1.2524284086434012,1,1,4,1959,1,4,3750,30,7,1,0,0,1,1
4501,1,0.5408545025487828,1,2,1,1973,1,4,1530,112,13,1,0,0,1,1
4502,42,1.2075648348440184,1,1,4,1974,1,3,1800,90,2,42,1,1,1,1
4503,91,1.2524284086434012,1,1,4,1985,2,1,890,50,8,91,0,,1,0
4504,6,0.5445972257083529,1,2,1,1971,2,5,3250,120,12,6,0,0,1,1
4505,-7,1.2038247711023997,1,1,4,2000,2,5,-7,90,2,-7,,,0,0
4506,-8,0.5011444524580629,1,2,1,1985,2,5,2500,140,15,-8,,,0,0
4507,1,0.5011444524580629,1,2,3,1989,1,5,3250,130,7,1,0,0,1,1
4508,4,0.5011444524580629,1,2,1,1984,1,3,2125,112,13,4,0,0,1,1
4509,-8,1.2038247711023997,1,1,4,1982,2,5,1625,20,5,-8,,,0,0
4510,1,1.2038247711023997,1,1,4,1942,2,4,3250,90,2,1,0,0,1,1
4511,1,1.2038247711023997,1,1,4,1961,2,2,1875,80,1,1,0,0,1,1
4512,2,1.2524284086434012,1,1,4,1994,2,5,2875,50,8,2,0,0,1,1
4513,3,1.2075648348440184,2,1,4,1998,1,4,-50,90,2,3,0,0,1,1
4514,42,0.5445972257083529,1,2,1,1984,1,4,2125,160,17,42,1,1,1,1
4515,-8,1.2075648348440184,1,1,4,1990,2,3,1400,60,6,-8,,,0,0
4516,-50,0.5011444524580629,3,2,-10,1992,1,4,4400,112,95,-50,,,0,0
4517,-8,1.2524284086434012,1,1,4,1984,1,3,2375,30,7,-8,,,0,0
4518,6,0.5408545025487828,3,2,-10,1993,2,5,1500,140,95,6,0,0,1,1
4519,42,1.2075648348440184,1,1,4,1944,1,4,1875,90,2,42,1,1,1,1
4520,3,1.2524284086434012,1,1,4,1944,2,5,2500,20,5,3,0,0,1,1
4521,-7,1.2038247711023997,1,1,4,1961,1,2,-9,50,8,-7,,,0,0
4522,-7,0.5011444524580629,1,2,1,1939,1,4,2875,140,15,-7,,,0,0
4523,4,1.2524284086434012,2,1,4,2000,2,5,600,111,2,4,0,0,1,1
4524,-8,0.5011444524580629,1,2,1,1968,2,3,2100,120,12,-8,,,0,0
4525,-8,0.5011444524580629,1,2,1,1962,2,3,1500,160,17,-8,,,0,0
4526,1,1.2524284086434012,1,1,4,1940,1,2,990,90,2,1,0,0,1,1
4527,4,1.2038247711023997,1,1,4,1958,2,4,1188,30,7,4,0,0,1,1
4528,2,0.5408545025487828,1,2,1,1969,2,3,1900,130,14,2,0,0,1,1
4529,2,1.2524284086434012,1,1,4,1946,1,2,1500,30,7,2,0,0,1,1
4530,-8,0.5011444524580629,1,2,1,1974,2,3,1300,140,15,-8,,,0,0
4531,2,0.5445972257083529,1,2,1,1984,2,3,-50,140,15,2,0,0,1,1
4532,-8,1.2524284086434012,1,1,2,1957,1,3,2250,50,12,-8,,,0,0
4533,1,1.2038247711023997,1,1,4,1963,2,3,1875,90,2,1,0,0,1,1
4534,4,1.2075648348440184,1,1,4,1976,1,4,2875,80,1,4,0,0,1,1
4535,2,1.2038247711023997,1,1,4,1958,1,3,3000,30,7,2,0,0,1,1
4536,1,1.2524284086434012,1,1,4,1996,2,4,2000,80,1,1,0,0,1,1
4537,4,1.2524284086434012,1,1,4,1989,1,-33,1800,90,2,4,0,0,1,1
