respid,y,t,w,yborn,age_1990,e_hat,m1_hat,m0_hat,psi_aipw,cate_hat
1306,0,0,1.2038247711023995,1946.0,44.0,0.2180980050294301,0.10611434387374713,0.032116849319554275,0.11507278215563084,0.038064274033575915
1309,0,0,1.2524284086434012,1986.0,4.0,0.11540061293555019,0.14886659276467984,0.057559287364772005,0.15637550260472727,0.07526518601321085
1310,1,1,0.5408545025487828,1965.0,25.0,0.17766584803583732,0.299388464192384,0.024628748871821194,4.218182402084167,0.29377314245461095
1311,1,0,1.2524284086434012,1963.0,27.0,0.1557293760216103,0.2982224175461651,0.14709514909404672,-0.8590995790566547,0.10703759096828099
1312,0,0,1.2524284086434012,1985.0,5.0,0.09474777253647969,0.3056742770819254,0.21484714394823307,0.32816114616365855,0.08247424723343798
1313,0,0,1.2075648348440184,1944.0,46.0,0.2672545464037918,0.048850855544887876,0.010855140803574097,0.052810055451718255,0.03455171485294695
1314,0,1,1.2524284086434012,1970.0,20.0,0.16236483426239873,0.2423943666023112,0.04837171767672139,-1.2988767692487686,0.1481786253745249
1317,0,1,0.5408545025487828,1964.0,26.0,0.14918525213006462,0.3296483655731942,0.13743214218174946,-2.0174416406834568,0.22404256755729612
1318,0,0,1.2075648348440184,1952.0,38.0,0.19286116504652961,0.12029254561357788,0.06312516561288174,0.13537593951886226,0.15580692867856483
1319,0,1,0.5445972257083529,1977.0,13.0,0.14006451138604809,0.20799548467576545,0.03100912540625486,-1.3080113936765223,0.11195820221098797
1320,1,0,1.2038247711023995,1975.0,15.0,0.1219574431748056,0.3113507262711304,0.09559035843386364,-0.8142690248567268,0.2819301639027781
1322,1,0,1.2075648348440184,1978.0,12.0,0.1088961668793159,0.39876969450245686,0.120343035548399,-0.7087276229111703,0.16456336774089808
1323,0,0,1.2038247711023995,1986.0,4.0,0.09673389644439992,0.3028216627672638,0.2507824516212808,0.32967882436085444,0.07617952815611718
1324,0,1,0.5445972257083529,1960.0,30.0,0.19848556740237608,0.2364517650450023,0.063929762509518,-1.0187573843715745,0.1574244786338341
1325,0,0,1.2075648348440184,1979.0,11.0,0.1375290461775115,0.1330164299839337,0.07859704486256838,0.145549462620468,0.18469742345423568
1326,1,0,1.2075648348440184,1961.0,29.0,0.1869971366818506,0.26570562053483826,0.03188870860174147,-0.9569676905307338,0.18510914339070403
1328,1,0,1.2524284086434012,1967.0,23.0,0.1727648100251641,0.31997078816997626,0.02199480409426209,-0.8842817435428223,0.2581347499324582
1332,0,0,1.2524284086434012,1964.0,26.0,0.1526465888842483,0.3026040776527743,0.0993321394371846,0.320498278647015,0.22404256755729612
1334,0,0,1.2524284086434012,1967.0,23.0,0.174754788902186,0.3835301827175121,0.045487849687303815,0.3931627373362107,0.2581347499324582
1335,0,0,1.2524284086434012,1961.0,29.0,0.1592745825882315,0.305124527788695,0.07933032366594238,0.32015357761495206,0.1974507588668177
1337,0,0,1.2075648348440184,1979.0,11.0,0.12849649355463524,0.16939356723067875,0.059628021411822156,0.1781852606803943,0.18469742345423568
1338,0,0,1.2524284086434012,1983.0,7.0,0.11251451385575101,0.13505257439119914,0.09907810442116129,0.14761359643239158,0.03282280747045974
1339,1,1,0.5408545025487828,1965.0,25.0,0.17766584803583732,0.299388464192384,0.024628748871821194,4.218182402084167,0.29377314245461095
1341,0,0,1.2038247711023995,1971.0,19.0,0.1290977015918978,0.3427664706375916,0.16243086589301578,0.36684431667462647,0.12135792848000433
1343,0,1,0.5408545025487828,1968.0,22.0,0.17137182632264808,0.3799526316216449,0.061166362701075845,-1.8983379794158757,0.2918244184542421
1344,0,0,1.2038247711023995,1976.0,14.0,0.14615912217154792,0.13353107237908518,0.04278800962764912,0.14085545574961458,0.09093960755436341
1345,0,0,1.2075648348440184,1955.0,35.0,0.1822406068583645,0.23161376386212576,0.07100312068779069,0.24743706336990595,0.062182056244097034
1346,0,1,0.5011444524580629,1954.0,36.0,0.18495885650905253,0.16866799426091467,0.06164786865356149,-0.8049015711655693,0.07537037679495352
1348,0,0,1.2524284086434012,1955.0,35.0,0.18827924108752614,0.20468077740954105,0.059989654119478764,0.2185954228423512,0.062182056244097034
1351,0,1,0.5408545025487828,1945.0,45.0,0.27302402961406674,0.05209298616297142,0.010126828707509224,-0.14883384735220065,0.015668065774821736
1352,0,0,1.2524284086434012,1970.0,20.0,0.16476207373667723,0.3053438344426033,0.05973467504781719,0.31712731388647386,0.1481786253745249
1353,0,1,1.2524284086434012,1943.0,47.0,0.2724403900657155,0.07441321500462704,0.011473277307103338,-0.21019582967778278,0.04774405172989076
1355,0,0,1.2524284086434012,1959.0,31.0,0.20372334672003017,0.13229151383790025,0.020679074174299934,0.13758215017705072,0.10944231543607615
1358,0,1,0.5408545025487828,1949.0,41.0,0.24145277133089785,0.2000654033951362,0.06140673009921559,-0.6899315404024655,0.03355815707699575
1359,0,0,1.2524284086434012,1964.0,26.0,0.1870422898136156,0.30143382232509586,0.054811466300037796,0.3140446408662601,0.2265914620720696
1362,0,0,0.5408545025487828,1984.0,6.0,0.09511912116802419,0.2719716351034231,0.18437296130834027,0.2913525220876113,0.08866719396186737
1364,0,0,1.2524284086434012,1958.0,32.0,0.20758495547461786,0.1336552074030123,0.020735291329206675,0.13908712664415274,0.08428464898503431
1367,0,1,0.5408545025487828,1967.0,23.0,0.174754788902186,0.3835301827175121,0.045487849687303815,-1.856633905182538,0.2581347499324582
1368,0,1,0.5011444524580629,1961.0,29.0,0.1869971366818506,0.26570562053483826,0.03188870860174147,-1.1870905161143128,0.18510914339070403
1371,0,0,1.2524284086434012,1964.0,26.0,0.18168823748321913,0.28903543910018803,0.06251496190557314,0.302915519731097,0.2265914620720696
1372,0,0,1.2038247711023995,1967.0,23.0,0.14069593752353265,0.3345495523382395,0.050704297391173214,0.3428514898821674,0.2325530218657291
1373,0,0,1.2524284086434012,1969.0,21.0,0.13479154142771008,0.36538396186306954,0.14810798832325037,0.3884578278731072,0.3122652156144874
1374,0,0,1.2075648348440184,1966.0,24.0,0.1672810919108596,0.3010629696915651,0.01787058318608761,0.3046529093932016,0.32389080420288036
1375,0,0,1.2524284086434012,1942.0,48.0,0.2881171796399145,0.04425793172367117,0.011605650532020787,0.0489550352406249,0.043636211462495536
1376,0,1,0.5408545025487828,1961.0,29.0,0.16204706769760177,0.3095858951721786,0.06843674759074472,-1.6693198264693712,0.1974507588668177
1377,1,0,1.2038247711023995,1980.0,10.0,0.1321610417032794,0.14886659276467984,0.03939991178984994,-0.9974208112570109,0.23583343687788358
1378,0,1,1.2524284086434012,1935.0,55.0,0.3163386553072746,0.030901404449293207,0.0434323311259509,-0.11021549329807556,-0.007406145795965801
1380,0,1,0.5011444524580629,1963.0,27.0,0.19099554629758914,0.28365204032743035,0.06192190733208028,-1.263393713219753,0.1662666239696093
1382,1,1,0.5011444524580629,1956.0,34.0,0.20845523849538608,0.1192885248816695,0.018519370056366256,4.325712032131905,0.16404772954172586
1383,0,0,1.2075648348440184,1965.0,25.0,0.17766584803583732,0.299388464192384,0.024628748871821194,0.304709521993428,0.29377314245461095
1384,0,1,0.5408545025487828,1947.0,43.0,0.2609567509724359,0.0821309862087327,0.05623240335841717,-0.28883167763414286,0.02935735709811275
1386,0,0,1.2038247711023995,1988.0,2.0,0.08763364669109966,0.3252326548293914,0.14351748357542052,0.3390176441640276,0.16793613349089045
1387,0,1,0.5011444524580629,1964.0,26.0,0.14918525213006462,0.3296483655731942,0.13743214218174946,-2.0174416406834568,0.22404256755729612
1388,0,0,1.2038247711023995,1946.0,44.0,0.26625430594191546,0.05613076682064503,0.017321946253734965,0.06241638159794452,0.013107955017978096
1390,0,1,0.5408545025487828,1934.0,56.0,0.2930159831984956,0.14593696754223853,0.04985667981294548,-0.4019709310104627,0.1273963768612722
1391,0,0,1.2038247711023995,1958.0,32.0,0.19966110728929262,0.10224056505723784,0.041925904150083626,0.1126998498963869,0.08428464898503431
1392,0,0,1.2075648348440184,1990.0,0.0,0.10546455616827641,0.209390853437853,0.14982943615280012,0.2270555475466878,0.036980096199093176
1393,0,0,1.2038247711023995,1966.0,24.0,0.14839969974592304,0.4231820730425539,0.09960197917762234,0.4405386942175922,0.28458263461300387
1396,0,1,0.5011444524580629,1963.0,27.0,0.153152927412533,0.23234281991436584,0.1627089947394622,-1.4474303527008925,0.10703759096828099
1400,0,1,0.5011444524580629,1964.0,26.0,0.1852191601678791,0.3332418816400572,0.060760471958186874,-1.5266946655039426,0.2265914620720696
1401,1,0,0.5011444524580629,1989.0,1.0,0.10783296642962736,0.209390853437853,0.14109753398466332,-0.8944215463697336,0.036980096199093176
1402,0,0,1.2524284086434012,1984.0,6.0,0.10094439471338888,0.3028216627672638,0.2033400634758313,0.3256523303120219,0.08866719396186737
1404,0,1,0.5011444524580629,1952.0,38.0,0.22688952841540572,0.23267449181165084,0.03560317858834545,-0.8284255152845911,0.15785092679393425
1405,0,1,0.5408545025487828,1944.0,46.0,0.2384806060560366,0.12798196391754718,0.032439643706495776,-0.4411133266949902,0.040932304072720194
1407,0,0,1.2075648348440184,1963.0,27.0,0.1888131889241633,0.3253338502870736,0.0667576244471581,0.3408724657881721,0.1662666239696093
1408,0,1,0.5011444524580629,1972.0,18.0,0.12975739460999366,0.25545371130664574,0.22510920100298476,-1.938358021636443,-0.11061960534267352
1409,0,0,1.2075648348440184,1961.0,29.0,0.15971315410769057,0.24210846206555442,0.07793964642245263,0.2569224351998708,0.1974507588668177
1410,0,0,1.2524284086434012,1935.0,55.0,0.3270774555772845,0.02615907795507933,0.026606114102851047,0.039091116234499575,-0.007406145795965801
1411,0,1,0.5445972257083529,1944.0,46.0,0.2781727394916815,0.05149402584191288,0.009893691911077892,-0.1435149506797649,0.03455171485294695
1412,0,0,1.2524284086434012,1972.0,18.0,0.14585653941932034,0.1915573740485239,0.0615475796771128,0.20206745507781093,-0.05614777454506949
1414,0,0,1.2075648348440184,1935.0,55.0,0.3174166616251635,0.019802176036099055,0.02550015859795876,0.03166032544881063,-0.007406145795965801
1415,0,0,1.2524284086434012,1963.0,27.0,0.15715382945333367,0.2873579751620235,0.1608367156283366,0.3173469656337913,0.10703759096828099
1416,1,0,1.2075648348440184,1978.0,12.0,0.13158380583103274,0.16939356723067875,0.04150749811350991,-0.9758387443102472,0.06178006420018354
1417,0,0,1.2524284086434012,1970.0,20.0,0.16476207373667723,0.3053438344426033,0.05973467504781719,0.31712731388647386,0.1481786253745249
1418,1,1,0.5011444524580629,1936.0,54.0,0.2613675311186294,0.15843017672240334,0.01741288544603316,3.360888633656787,0.1273963768612722
1420,0,0,1.2524284086434012,1974.0,16.0,0.1230547970440473,0.3016490831735913,0.11273188058496172,0.3174678579830283,0.29113062544090085
1421,0,1,0.5408545025487828,1942.0,48.0,0.2881171796399145,0.04425793172367117,0.011605650532020787,-0.12095859261665297,0.043636211462495536
1422,0,0,1.2075648348440184,1975.0,15.0,0.1184643861620881,0.2628551319198727,0.10057936175326955,0.2763714007621506,0.2819301639027781
1425,0,0,1.2038247711023995,1943.0,47.0,0.23157934313992265,0.10384701751872948,0.028435110207608225,0.11241652184582138,0.059515746408375717
1426,0,1,0.5011444524580629,1950.0,40.0,0.24041026056495873,0.23351710916046825,0.041927224121018646,-0.7797376640082003,0.1991206310980105
1427,1,0,0.5011444524580629,1983.0,7.0,0.10311008378745877,0.3028216627672638,0.25266632936843997,-0.7830948315572733,0.047315634348001935
1428,1,0,0.5445972257083529,1984.0,6.0,0.10094439471338888,0.3028216627672638,0.2033400634758313,-0.7866259249147042,0.08866719396186737
1429,0,0,0.5011444524580629,1990.0,0.0,0.08461033017962101,0.3056742770819254,0.17528316983883838,0.3218758657211165,0.154745865279956
1430,0,1,0.5445972257083529,1963.0,27.0,0.19099554629758914,0.28365204032743035,0.06192190733208028,-1.263393713219753,0.1662666239696093
1431,0,0,1.2038247711023995,1958.0,32.0,0.20731208041890262,0.11056356897368703,0.04871069503283255,0.12330290216706251,0.08428464898503431
1433,0,0,1.2524284086434012,1952.0,38.0,0.19286116504652961,0.12029254561357788,0.06312516561288174,0.13537593951886226,0.15580692867856483
1434,0,0,1.2075648348440184,1990.0,0.0,0.08229643822306063,0.39876969450245686,0.15658112114285774,0.41281134051947743,0.154745865279956
1435,0,0,1.2038247711023995,1981.0,9.0,0.10362718538675475,0.3056742770819254,0.13825761608658718,0.3216578582211161,0.11457564326079732
1438,0,0,1.2038247711023995,1957.0,33.0,0.17530033402646203,0.3570182728381782,0.03701094588406516,0.3648854170166022,0.31051929734322326
1439,0,0,1.2524284086434012,1958.0,32.0,0.19966110728929262,0.10224056505723784,0.041925904150083626,0.1126998498963869,0.08428464898503431
1440,0,1,0.5011444524580629,1958.0,32.0,0.20758495547461786,0.1336552074030123,0.020735291329206675,-0.5309379545383774,0.08428464898503431
1442,0,1,1.2524284086434012,1977.0,13.0,0.14006451138604809,0.20799548467576545,0.03100912540625486,-1.3080113936765223,0.11195820221098797
1443,0,1,0.5445972257083529,1961.0,29.0,0.1592745825882315,0.305124527788695,0.07933032366594238,-1.6899196708118667,0.1974507588668177
1444,0,1,0.5408545025487828,1957.0,33.0,0.20402293771125957,0.10564181078793397,0.03489983445623818,-0.4470518167242692,0.14029002090493614
1445,0,0,1.2524284086434012,1962.0,28.0,0.18291565638758986,0.30063777099156663,0.03703100608689278,0.3089276750119157,0.2094532732645644
1446,0,0,1.2038247711023995,1941.0,49.0,0.24088480872254955,0.1177078667897234,0.04416605330109266,0.13172277707436714,0.0662298046794077
1447,0,0,1.2038247711023995,1964.0,26.0,0.18368485665740725,0.2843683114922343,0.037204132860511295,0.29273987713974076,0.2265914620720696
1448,0,0,1.2524284086434012,1946.0,44.0,0.2580985226700938,0.04991035499911067,0.015301226207764914,0.05523346595109078,0.013107955017978096
1449,0,0,1.2524284086434012,1963.0,27.0,0.153152927412533,0.23234281991436584,0.1627089947394622,0.2617688634909943,0.10703759096828099
1450,0,0,0.5408545025487828,1967.0,23.0,0.1432292487839592,0.2929118356150102,0.10328074716204692,0.3101776255697561,0.2325530218657291
1452,0,0,1.2038247711023995,1950.0,40.0,0.24547835710458388,0.210215654627731,0.06282980949487595,0.23065689519017563,0.1991206310980105
1456,0,0,1.2524284086434012,1964.0,26.0,0.15537433152742258,0.37862130569758984,0.11701402827587763,0.4001467898278246,0.22404256755729612
1458,0,1,0.5408545025487828,1971.0,19.0,0.13209198392516758,0.35591804761035006,0.1983154258305132,-2.5368685871012704,0.12135792848000433
1463,0,0,1.2524284086434012,1974.0,16.0,0.14929066459338494,0.23903671973447463,0.035235675368473544,0.2452202152883842,0.32003459909596826
1465,0,0,1.2524284086434012,1987.0,3.0,0.08830194506908173,0.2719716351034231,0.1579492315601489,0.28726970916807026,0.1401149340454693
1466,0,0,0.5011444524580629,1986.0,4.0,0.11540061293555019,0.14886659276467984,0.057559287364772005,0.15637550260472727,0.07526518601321085
1467,0,0,0.5011444524580629,1973.0,17.0,0.15247551573135523,0.2040498911436415,0.029464782461676803,0.20935080927066554,-0.049459248831576964
1469,0,0,1.2038247711023995,1963.0,27.0,0.19099554629758914,0.28365204032743035,0.06192190733208028,0.29827100622379094,0.1662666239696093
1470,0,1,0.5445972257083529,1947.0,43.0,0.22393141572293437,0.13223855359712186,0.08209884757340578,-0.5403917884975253,0.08225653448965865
1472,0,0,1.2075648348440184,1943.0,47.0,0.22836423172976725,0.14937582433047675,0.033910947015828766,0.1594117087217075,0.059515746408375717
1475,0,0,0.5011444524580629,1984.0,6.0,0.1098390879588319,0.13505257439119914,0.07432006263150405,0.14422310500657864,0.07834689667803958
1476,0,1,0.5011444524580629,1945.0,45.0,0.2716198787731903,0.05542935732653067,0.014242594391010843,-0.1628828271728523,0.015668065774821736
1477,0,0,0.5011444524580629,1988.0,2.0,0.08627683423189784,0.39876969450245686,0.15134560785487683,0.413060259095557,0.16793613349089045
1478,0,1,0.5408545025487828,1970.0,20.0,0.13191857247489866,0.3371914812964596,0.16525293299728241,-2.384119139185427,0.13652479861405467
1479,0,1,0.5408545025487828,1962.0,28.0,0.15640502463050326,0.2290659680399174,0.08829981413656367,-1.3238029581253097,0.17580726368923472
1480,0,0,1.2524284086434012,1946.0,44.0,0.2679352438389713,0.05245548551464319,0.01133726870729634,0.056604918785392276,0.013107955017978096
1481,0,0,1.2038247711023995,1965.0,25.0,0.15185414500690236,0.41605984255282646,0.11072600363454042,0.435884501852837,0.26350099662014764
1485,0,1,0.5011444524580629,1950.0,40.0,0.20052045627830026,0.22647687899615185,0.07001620321031916,-0.9729845848105572,0.2142603425591489
1486,0,0,1.2038247711023995,1975.0,15.0,0.1166342859592189,0.39078313767550915,0.1361914749598654,0.4087650393762394,0.2819301639027781
1487,0,0,1.2038247711023995,1961.0,29.0,0.19513231827071156,0.1560407526975259,0.06826867417618125,0.1725918268177397,0.18510914339070403
1489,0,0,1.2075648348440184,1942.0,48.0,0.2881171796399145,0.04425793172367117,0.011605650532020787,0.0489550352406249,0.043636211462495536
1490,0,0,1.2038247711023995,1973.0,17.0,0.14797513914235236,0.14049378867407727,0.06682793231445747,0.1521001079695887,-0.049459248831576964
1491,0,0,1.2524284086434012,1959.0,31.0,0.2028630381221621,0.14497296568162732,0.043084909869658704,0.1559376256226099,0.10944231543607615
1492,0,0,1.2038247711023995,1955.0,35.0,0.18827924108752614,0.20468077740954105,0.059989654119478764,0.2185954228423512,0.062182056244097034
1496,0,1,0.5011444524580629,1935.0,55.0,0.2633832124228544,0.1660010539135338,0.04581802368415957,-0.5100813377479734,0.1273963768612722
1497,0,1,0.5011444524580629,1977.0,13.0,0.1128819672297965,0.26930379171776897,0.08887218386160176,-2.2052797535479165,0.18344182111382
1500,0,0,0.5011444524580629,1950.0,40.0,0.2416702796716771,0.21278858011758517,0.047350672900155,0.22787865249067923,0.1991206310980105
1501,0,0,1.2524284086434012,1976.0,14.0,0.11575497717301315,0.29875644423340925,0.11538870720873814,0.3138617790944056,0.08812301533362266
1507,0,0,1.2075648348440184,1952.0,38.0,0.19304837206077002,0.22998879562849348,0.05923621584354114,0.24415997347819873,0.15580692867856483
1508,0,0,0.5445972257083529,1987.0,3.0,0.10596392683507695,0.16939356723067875,0.08414686713789268,0.1793669147727256,0.05308434928061985
1509,0,1,0.5445972257083529,1958.0,32.0,0.2117174284900853,0.14610143859446523,0.05459667551647048,-0.5985727597618746,0.08428464898503431
1510,0,0,1.2075648348440184,1959.0,31.0,0.16856988457781125,0.34204309641894765,0.02567494140204864,0.34724861138455326,0.2664847206398286
1513,0,0,1.2038247711023995,1971.0,19.0,0.127690396624073,0.30332972347636195,0.18564935024896037,0.3305054407613121,0.12135792848000433
1514,0,0,1.2038247711023995,1979.0,11.0,0.11218845336543834,0.3028216627672638,0.14440172257427014,0.3210690103944971,0.28617615281356024
1515,0,1,0.5011444524580629,1940.0,50.0,0.24110088639758545,0.1630944471702732,0.04499899263413741,-0.5583618144816297,0.14435135130902488
1518,0,0,1.2524284086434012,1972.0,18.0,0.1576703928242892,0.22483065777472128,0.06301249761331996,0.23662557174532717,-0.05614777454506949
1519,0,1,0.5011444524580629,1937.0,53.0,0.25431378696236073,0.1660010539135338,0.04558757420230705,-0.5323275922390034,0.1273134071029573
1521,0,0,1.2075648348440184,1973.0,17.0,0.14797513914235236,0.14049378867407727,0.06682793231445747,0.1521001079695887,-0.049459248831576964
1523,0,0,0.5011444524580629,1966.0,24.0,0.14275600666736835,0.33413624883484333,0.11193708120744418,0.35277702186499643,0.28458263461300387
1524,0,1,1.2038247711023995,1968.0,22.0,0.14168563369591858,0.4367308334330114,0.08823194884756949,-2.7338943125280344,0.293357940717784
1525,1,0,1.2075648348440184,1985.0,5.0,0.1215534364618874,0.1330164299839337,0.06630668152562091,-0.9961816751403516,0.07601235049117859
1526,0,1,0.5408545025487828,1949.0,41.0,0.21458886881838993,0.21079184970325004,0.1113578797740204,-0.8828716401611365,0.07786642755908481
1530,0,1,0.5445972257083529,1953.0,37.0,0.2306315440630841,0.18124618981607069,0.030163147210816314,-0.6347859960484298,0.13382780835249872
1534,1,0,1.2524284086434012,1968.0,22.0,0.16924079071457934,0.32386417518924093,0.05742250911238544,-0.8681560372677449,0.2918244184542421
1538,0,1,0.5011444524580629,1946.0,44.0,0.2287099436419605,0.12541319752687438,0.0805742676981377,-0.503511507103754,0.038064274033575915
1540,0,0,1.2524284086434012,1980.0,10.0,0.13132051815460935,0.209390853437853,0.07015584942043813,0.21999649417187506,0.23583343687788358
1541,0,0,1.2038247711023995,1965.0,25.0,0.15185414500690236,0.41605984255282646,0.11072600363454042,0.435884501852837,0.26350099662014764
1542,0,1,0.5408545025487828,1980.0,10.0,0.13474904531386375,0.1330164299839337,0.08948580551156439,-0.9436112856918596,0.23583343687788358
1544,0,0,1.2038247711023995,1977.0,13.0,0.11142413373410417,0.3981446892187977,0.1230788253980489,0.41357831961731334,0.18344182111382
1546,0,0,1.2038247711023995,1968.0,22.0,0.16601798395471346,0.30139020708171693,0.1034475797322324,0.32198316748340394,0.2918244184542421
1547,0,0,1.2075648348440184,1954.0,36.0,0.18447074433379926,0.19107947193338654,0.1013110312227306,0.21399578205841696,0.07537037679495352
1549,0,0,1.2075648348440184,1963.0,27.0,0.1524884590703631,0.3050224261574867,0.1890533083090584,0.33903783040151697,0.10703759096828099
1551,0,0,1.2075648348440184,1961.0,29.0,0.1645196175092466,0.2516476350492029,0.055339581129658366,0.2625448947711259,0.1974507588668177
1552,0,0,1.2038247711023995,1966.0,24.0,0.146610988129116,0.305504640236403,0.10285737093574213,0.3231753866128911,0.28458263461300387
1554,0,0,1.2524284086434012,1964.0,26.0,0.15537433152742258,0.37862130569758984,0.11701402827587763,0.4001467898278246,0.22404256755729612
1556,0,0,1.2075648348440184,1974.0,16.0,0.12134422342339099,0.24133015017865175,0.12291825504534847,0.2583054214972438,0.29113062544090085
1557,0,1,0.5408545025487828,1953.0,37.0,0.22217528449444676,0.2268378430093288,0.015930496911493335,-0.8100785998659181,0.13382780835249872
1562,0,0,1.2038247711023995,1983.0,7.0,0.09749420638867712,0.2719716351034231,0.2654890205244577,0.300651386019334,0.047315634348001935
1563,0,0,1.2524284086434012,1975.0,15.0,0.1219574431748056,0.3113507262711304,0.09559035843386364,0.3246279366023811,0.2819301639027781
1564,0,0,1.2524284086434012,1936.0,54.0,0.321426638951191,0.02615907795507933,0.026606114102851047,0.038761862447552455,-0.007406145795965801
1565,0,0,1.2524284086434012,1955.0,35.0,0.22108909834806353,0.09879049153517129,0.04039637216958167,0.11025675485304767,0.08279973702405924
1566,0,1,0.5408545025487828,1952.0,38.0,0.19206820012928716,0.1987836790713665,0.06942466032371264,-0.905605014536143,0.15580692867856483
1569,1,0,0.5408545025487828,1990.0,0.0,0.08339958541389536,0.3252326548293914,0.18428294875051332,-0.7489877609664839,0.154745865279956
1573,0,1,0.5011444524580629,1966.0,24.0,0.1672810919108596,0.3010629696915651,0.01787058318608761,-1.5165505865496893,0.32389080420288036
1574,1,0,1.2075648348440184,1990.0,0.0,0.08229643822306063,0.39876969450245686,0.15658112114285774,-0.6768651537764704,0.154745865279956
1575,0,0,1.2524284086434012,1987.0,3.0,0.11271030573489776,0.209390853437853,0.07373888533040732,0.2187577291762492,0.05308434928061985
1576,0,0,1.2524284086434012,1975.0,15.0,0.14122486473720253,0.1438506233858741,0.040230585815916806,0.15046651013766346,0.28838464731861224
1578,0,0,0.5408545025487828,1988.0,2.0,0.06483988473975616,0.2536948579592893,0.13833412504098036,0.2632863370834135,0.0916531203200106
1583,1,0,1.2075648348440184,1972.0,18.0,0.1263283724816908,0.28323244269787345,0.1582699528289657,-0.8384773434263476,-0.11061960534267352
1584,0,0,1.2524284086434012,1986.0,4.0,0.09043077753399364,0.39876969450245686,0.27334484128879233,0.42594606098683996,0.07617952815611718
1589,0,0,1.2038247711023995,1955.0,35.0,0.21295806728535763,0.12065555875101669,0.015969020818384454,0.12497646170239196,0.08279973702405924
1593,0,1,0.5408545025487828,1975.0,15.0,0.1166342859592189,0.39078313767550915,0.1361914749598654,-3.0959080163593944,0.2819301639027781
1594,0,1,0.5445972257083529,1963.0,27.0,0.1524884590703631,0.3050224261574867,0.1890533083090584,-1.8843293179613239,0.10703759096828099
1595,0,1,0.5011444524580629,1970.0,20.0,0.1351901605853032,0.29243962014617286,0.2088295015714778,-2.079562251959234,0.13652479861405467
1598,0,0,1.2038247711023995,1964.0,26.0,0.17496081247895862,0.2893299174956241,0.029785997601962006,0.2956464445403503,0.2265914620720696
1599,0,0,1.2524284086434012,1969.0,21.0,0.13479154142771008,0.36538396186306954,0.14810798832325037,0.3884578278731072,0.3122652156144874
1603,0,0,1.2524284086434012,1944.0,46.0,0.2781727394916815,0.05149402584191288,0.009893691911077892,0.055306787610778646,0.03455171485294695
1605,0,0,1.2075648348440184,1959.0,31.0,0.16856988457781125,0.34204309641894765,0.02567494140204864,0.34724861138455326,0.2664847206398286
1607,1,1,0.5445972257083529,1971.0,19.0,0.13209198392516758,0.35591804761035006,0.1983154258305132,5.0336135139664036,0.12135792848000433
1608,0,1,0.5445972257083529,1942.0,48.0,0.2886471656795724,0.024064178593653514,0.008824457111445822,-0.06812911582128135,0.043636211462495536
1609,0,0,1.2038247711023995,1941.0,49.0,0.2536661049278622,0.1275839312088958,0.0330016918549008,0.13880064089357802,0.0662298046794077
1610,0,0,1.2075648348440184,1953.0,37.0,0.18939254917136647,0.22806298654086032,0.07608732196156583,0.2458402372325393,0.07634144664159932
1613,0,1,0.5408545025487828,1959.0,31.0,0.17398022724092183,0.37434367284066977,0.03438213980165095,-1.8116833910838328,0.2664847206398286
1614,0,0,0.5011444524580629,1987.0,3.0,0.08833175602163487,0.39876969450245686,0.21552118549131466,0.4196515941409005,0.1401149340454693
1615,0,0,1.2075648348440184,1949.0,41.0,0.2051919107435978,0.1173084245982831,0.09881603792888216,0.1428193018890628,0.07786642755908481
1616,1,1,0.5011444524580629,1971.0,19.0,0.15901217427931352,0.208900360910357,0.04754461305091459,5.136444244542932,0.12246528903041656
1618,0,0,1.2038247711023995,1977.0,13.0,0.14006451138604809,0.20799548467576545,0.03100912540625486,0.21304618679940532,0.11195820221098797
1619,0,0,1.2524284086434012,1975.0,15.0,0.14766483238925823,0.1424105307512772,0.039447178447746166,0.14924465096016645,0.28838464731861224
1620,0,0,1.2524284086434012,1944.0,46.0,0.22422545479383152,0.1499497426005068,0.05538375600520748,0.16595754790321615,0.040932304072720194
1624,0,0,1.2524284086434012,1960.0,30.0,0.19991545054504578,0.15116298449629448,0.0395617796652876,0.1610482035166314,0.1574244786338341
1625,0,0,1.2524284086434012,1952.0,38.0,0.22688952841540572,0.23267449181165084,0.03560317858834545,0.2431231776035303,0.15785092679393425
1626,0,0,1.2524284086434012,1950.0,40.0,0.21181919750234948,0.24126088988008998,0.1053086185595141,0.2695619941478811,0.2142603425591489
1628,0,0,1.2038247711023995,1973.0,17.0,0.12428419859265646,0.21814269061935776,0.18145884652019442,0.2438958713671148,-0.1154133041123597
1630,0,0,1.2524284086434012,1988.0,2.0,0.10340614924695167,0.16939356723067875,0.12143482805654683,0.18339891418152665,0.048276822477036734
1633,0,0,1.2524284086434012,1954.0,36.0,0.19430160997624474,0.294085809344685,0.09534738247266819,0.31707971146842384,0.07537037679495352
1636,0,0,1.2524284086434012,1982.0,8.0,0.10152247250847879,0.3252326548293914,0.28737244946621493,0.35770398628503913,0.04770243872139411
1637,0,0,1.2075648348440184,1952.0,38.0,0.19304837206077002,0.22998879562849348,0.05923621584354114,0.24415997347819873,0.15580692867856483
1638,0,0,1.2075648348440184,1958.0,32.0,0.2117174284900853,0.14610143859446523,0.05459667551647048,0.16076504801857558,0.08428464898503431
